Code du departement;Ville;Tranche pour 1000 habitants
02;Vauxtin;0
02;Vendelles;0
02;Vendeuil;0
02;Vendhuile;0
02;Vendières;0
02;Vendresse-Beaulne;0
02;Vénérolles;0
02;Venizel;1
02;Verdilly;0
02;Le Verguier;0
02;Grand-Verly;0
02;Petit-Verly;0
02;Vermand;4
02;Verneuil-sous-Coucy;0
02;Verneuil-sur-Serre;0
02;Versigny;3
02;Vervins;1
02;Vesles-et-Caumont;0
02;Veslud;0
02;Veuilly-la-Poterie;0
02;Vézaponin;0
02;Vézilly;0
02;Vic-sur-Aisne;3
02;Vichel-Nanteuil;0
02;Viel-Arcy;5
02;Viels-Maisons;1
02;Vierzy;3
02;Viffort;0
02;Vigneux-Hocquet;0
02;La Ville-aux-Bois-lès-Dizy;0
02;La Ville-aux-Bois-lès-Pontavert;0
02;Villemontoire;0
02;Villeneuve-Saint-Germain;3
02;Villeneuve-sur-Fère;5
02;Villequier-Aumont;0
02;Villeret;0
02;Villers-Agron-Aiguizy;0
02;Villers-Cotterêts;4
02;Villers-Hélon;0
02;Villers-le-Sec;0
02;Villers-lès-Guise;0
02;Villers-Saint-Christophe;3
02;Villers-sur-Fère;0
02;Ville-Savoye;0
02;Villiers-Saint-Denis;3
02;Vincy-Reuil-et-Magny;0
02;Viry-Noureuil;2
02;Vivaise;0
02;Vivières;0
02;Voharies;0
02;Vorges;0
02;Voulpaix;0
02;Voyenne;0
02;Vregny;0
02;Vuillery;0
02;Wassigny;4
02;Watigny;0
02;Wiège-Faty;0
02;Wimy;0
02;Wissignicourt;0
03;Abrest;2
03;Agonges;0
03;Ainay-le-Château;0
03;Andelaroche;0
03;Archignat;5
03;Arfeuilles;0
03;Arpheuilles-Saint-Priest;0
03;Arronnes;0
03;Aubigny;0
03;Audes;0
03;Aurouër;0
03;Autry-Issards;0
03;Avermes;3
03;Avrilly;0
03;Bagneux;0
03;Barberier;0
03;Barrais-Bussolles;0
03;Bayet;0
03;Beaulon;4
03;Beaune-d'Allier;0
03;Bègues;0
03;Bellenaves;3
03;Bellerive-sur-Allier;2
03;Bert;0
03;Bessay-sur-Allier;2
03;Besson;2
03;Bézenet;5
03;Billezois;0
03;Billy;0
03;Biozat;0
03;Bizeneuille;5
03;Blomard;0
03;Bost;0
03;Boucé;0
03;Le Bouchaud;0
03;Bourbon-l'Archambault;2
03;Braize;0
03;Bransat;0
03;Bresnay;0
03;Bressolles;0
03;Le Brethon;0
03;Le Breuil;0
03;Broût-Vernet;3
03;Brugheas;2
03;Busset;0
03;Buxières-les-Mines;2
03;La Celle;0
03;Cérilly;1
03;Cesset;0
03;La Chabanne;0
03;Chambérat;0
03;Chamblet;4
03;Chantelle;2
03;Chapeau;0
03;La Chapelaude;2
03;La Chapelle;0
03;La Chapelle-aux-Chasses;0
03;Chappes;0
03;Chareil-Cintrat;0
03;Charmeil;0
03;Charmes;0
03;Charroux;0
03;Chassenard;0
03;Château-sur-Allier;0
03;Châtel-de-Neuvre;5
03;Châtel-Montagne;0
03;Châtelperron;0
03;Châtelus;0
03;Châtillon;4
03;Chavenon;0
03;Chavroches;0
03;Chazemais;0
03;Chemilly;4
03;Chevagnes;0
03;Chezelle;0
03;Chézy;0
03;Chirat-l'Église;0
03;Chouvigny;0
03;Cindré;0
03;Cognat-Lyonne;0
03;Colombier;0
03;Commentry;5
03;Contigny;0
03;Cosne-d'Allier;4
03;Coulandon;0
03;Coulanges;0
03;Couleuvre;0
03;Courçais;0
03;Coutansouze;0
03;Couzon;5
03;Créchy;0
03;Cressanges;0
03;Creuzier-le-Neuf;0
03;Creuzier-le-Vieux;1
03;Cusset;2
03;Deneuille-lès-Chantelle;0
03;Deneuille-les-Mines;4
03;Désertines;2
03;Deux-Chaises;0
03;Diou;3
03;Domérat;1
03;Dompierre-sur-Besbre;0
03;Le Donjon;0
03;Doyet;5
03;Droiturier;0
03;Durdat-Larequille;0
03;Ébreuil;4
03;Échassières;0
03;Escurolles;0
03;Espinasse-Vozelle;0
03;Estivareilles;4
03;Étroussat;0
03;Ferrières-sur-Sichon;5
03;La Ferté-Hauterive;0
03;Fleuriel;0
03;Fourilles;0
03;Franchesse;0
03;Gannat;4
03;Gannay-sur-Loire;0
03;Garnat-sur-Engièvre;0
03;Gennetines;0
03;Gipcy;0
03;Haut-Bocage;2
03;Gouise;0
03;La Guillermie;0
03;Hauterive;5
03;Hérisson;3
03;Huriel;2
03;Hyds;0
03;Isle-et-Bardais;0
03;Isserpent;0
03;Jaligny-sur-Besbre;0
03;Jenzat;0
03;Laféline;0
03;Lalizolle;0
03;Lamaids;4
03;Langy;0
03;Lapalisse;1
03;Laprugne;0
03;Lavault-Sainte-Anne;0
03;Lavoine;0
03;Lenax;0
03;Lételon;0
03;Liernolles;5
03;Lignerolles;0
03;Limoise;0
03;Loddes;0
03;Loriges;0
03;Louchy-Montfand;0
03;Louroux-Bourbonnais;0
03;Louroux-de-Beaune;5
03;Louroux-de-Bouble;0
03;Luneau;0
03;Lurcy-Lévis;0
03;Lusigny;5
03;Magnet;0
03;Malicorne;0
03;Marcenat;0
03;Marcillat-en-Combraille;4
03;Marigny;5
03;Mariol;0
03;Le Mayet-d'École;0
03;Le Mayet-de-Montagne;2
03;Mazerier;0
03;Mazirat;4
03;Meaulne-Vitray;2
03;Meillard;0
03;Meillers;0
03;Mercy;0
03;Mesples;0
03;Molinet;0
03;Molles;0
03;Monestier;0
03;Monétay-sur-Allier;0
03;Monétay-sur-Loire;0
03;Montaiguët-en-Forez;0
03;Montaigu-le-Blin;0
03;Montbeugny;0
03;Montcombroux-les-Mines;0
03;Monteignet-sur-l'Andelot;0
03;Le Montet;0
03;Montilly;0
03;Montluçon;4
03;Montmarault;5
03;Montoldre;0
03;Montord;0
03;Montvicq;4
03;Moulins;5
03;Murat;0
03;Nades;0
03;Nassigny;5
03;Naves;5
03;Néris-les-Bains;4
03;Neuilly-en-Donjon;0
03;Neuilly-le-Réal;0
03;Neure;0
03;Neuvy;0
03;Nizerolles;0
03;Noyant-d'Allier;4
03;Paray-le-Frésil;0
03;Paray-sous-Briailles;0
03;Périgny;0
03;La Petite-Marche;0
03;Pierrefitte-sur-Loire;0
03;Le Pin;0
03;Poëzat;0
03;Pouzy-Mésangy;0
03;Prémilhat;0
03;Quinssaines;3
03;Reugny;0
03;Rocles;0
03;Rongères;0
03;Ronnet;0
03;Saint-Angel;0
03;Saint-Aubin-le-Monial;5
03;Saint-Bonnet-de-Four;5
03;Saint-Bonnet-de-Rochefort;0
03;Saint-Bonnet-Tronçais;0
03;Saint-Caprais;0
03;Saint-Christophe;0
03;Saint-Clément;0
03;Saint-Désiré;0
03;Saint-Didier-en-Donjon;0
03;Saint-Didier-la-Forêt;0
03;Saint-Éloy-d'Allier;0
03;Saint-Ennemond;0
03;Saint-Étienne-de-Vicq;0
03;Saint-Fargeol;0
03;Saint-Félix;0
03;Saint-Genest;0
03;Saint-Gérand-de-Vaux;0
03;Saint-Gérand-le-Puy;0
03;Saint-Germain-des-Fossés;2
03;Saint-Germain-de-Salles;0
03;Saint-Hilaire;0
03;Saint-Léger-sur-Vouzance;0
03;Saint-Léon;0
03;Saint-Léopardin-d'Augy;0
03;Saint-Loup;0
03;Saint-Marcel-en-Murat;5
03;Saint-Marcel-en-Marcillat;0
03;Saint-Martin-des-Lais;0
03;Saint-Martinien;3
03;Saint-Menoux;0
03;Saint-Nicolas-des-Biefs;0
03;Saint-Palais;0
03;Saint-Pierre-Laval;0
03;Saint-Plaisir;0
03;Saint-Pont;0
03;Saint-Pourçain-sur-Besbre;0
03;Saint-Pourçain-sur-Sioule;5
03;Saint-Priest-d'Andelot;0
03;Saint-Priest-en-Murat;0
03;Saint-Prix;2
03;Saint-Rémy-en-Rollat;0
03;Saint-Sauvier;5
03;Saint-Sornin;0
03;Sainte-Thérence;0
03;Saint-Victor;2
03;Saint-Voir;0
03;Saint-Yorre;1
03;Saligny-sur-Roudon;0
03;Sanssat;0
03;Saulcet;0
03;Saulzet;5
03;Sauvagny;0
03;Sazeret;5
03;Serbannes;3
03;Servilly;0
03;Seuillet;0
03;Sorbier;4
03;Souvigny;4
03;Sussat;0
03;Target;0
03;Taxat-Senat;0
03;Teillet-Argenty;4
03;Terjat;0
03;Le Theil;0
03;Theneuille;0
03;Thiel-sur-Acolin;1
03;Thionne;0
03;Tortezais;0
03;Toulon-sur-Allier;0
03;Treban;5
03;Treignat;0
03;Treteau;0
03;Trévol;1
03;Trézelles;0
03;Tronget;0
03;Urçay;0
03;Ussel-d'Allier;5
03;Valignat;0
03;Valigny;0
03;Vallon-en-Sully;3
03;Varennes-sur-Allier;3
03;Varennes-sur-Tèche;0
03;Vaumas;0
03;Vaux;1
03;Veauce;0
03;Venas;0
03;Vendat;0
03;Verneix;3
03;Le Vernet;2
03;Verneuil-en-Bourbonnais;0
03;Vernusse;5
03;Le Veurdre;0
03;Vichy;4
03;Vicq;5
03;Vieure;5
03;Le Vilhain;0
03;Villebret;3
03;Villefranche-d'Allier;4
03;Villeneuve-sur-Allier;5
03;Viplaix;0
03;Voussac;3
03;Ygrande;4
03;Yzeure;4
04;Aiglun;5
04;Allemagne-en-Provence;5
04;Allons;0
04;Allos;2
04;Angles;0
04;Annot;3
04;Archail;0
04;Aubenas-les-Alpes;0
04;Aubignosc;0
04;Authon;0
04;Auzet;0
04;Banon;2
04;Barcelonnette;5
04;Barles;5
04;Barras;0
04;Barrême;5
04;Bayons;0
04;Beaujeu;0
04;Beauvezer;5
04;Bellaffaire;0
04;Bevons;4
04;Beynes;0
04;Blieux;0
04;Bras-d'Asse;0
04;Braux;0
04;Ubaye-Serre-Ponçon;2
04;La Brillanne;5
04;Brunet;0
04;Le Brusquet;0
04;Le Caire;0
04;Castellane;4
04;Le Castellard-Mélan;0
04;Le Castellet;0
04;Castellet-lès-Sausses;5
04;Val-de-Chalvagne;0
04;Céreste;3
04;Le Chaffaut-Saint-Jurson;4
04;Champtercier;0
04;Château-Arnoux-Saint-Auban;4
04;Châteaufort;0
04;Châteauneuf-Miravail;0
04;Châteauneuf-Val-Saint-Donat;0
04;Châteauredon;0
04;Chaudon-Norante;0
04;Clamensane;5
04;Claret;0
04;Clumanc;0
04;Colmars;0
04;La Condamine-Châtelard;0
04;Corbières;5
04;Cruis;0
04;Curbans;5
04;Curel;0
04;Dauphin;0
04;Demandolx;0
04;Digne-les-Bains;4
04;Draix;0
04;Enchastrayes;0
04;Entrages;0
04;Entrepierres;0
04;Entrevaux;4
04;Entrevennes;0
04;L'Escale;2
04;Esparron-de-Verdon;0
04;Estoublon;0
04;Faucon-du-Caire;5
04;Faucon-de-Barcelonnette;4
04;Fontienne;0
04;Forcalquier;3
04;Le Fugeret;5
04;Ganagobie;0
04;La Garde;5
04;Gigors;0
04;Gréoux-les-Bains;5
04;L'Hospitalet;5
04;Jausiers;3
04;La Javie;0
04;Lambruisse;0
04;Val d'Oronaye;0
04;Lardiers;5
04;Le Lauzet-Ubaye;5
04;Limans;0
04;Lurs;5
04;Majastres;0
04;Malijai;5
04;Mallefougasse-Augès;0
04;Mallemoisson;5
04;Mane;4
04;Manosque;4
04;Marcoux;0
04;Méailles;0
04;Les Mées;3
04;Melve;5
04;Mézel;5
04;Mirabeau;4
04;Mison;3
04;Montagnac-Montpezat;0
04;Montclar;5
04;Montfort;0
04;Montfuron;0
04;Montjustin;0
04;Montlaux;5
04;Montsalier;0
04;Moriez;0
04;La Motte-du-Caire;5
04;Moustiers-Sainte-Marie;5
04;La Mure-Argens;4
04;Nibles;0
04;Niozelles;4
04;Noyers-sur-Jabron;0
04;Les Omergues;0
04;Ongles;0
04;Oppedette;0
04;Oraison;3
04;La Palud-sur-Verdon;4
04;Peipin;4
04;Peyroules;0
04;Peyruis;4
04;Piégut;5
04;Pierrerue;3
04;Pierrevert;2
04;Pontis;0
04;Prads-Haute-Bléone;0
04;Puimichel;0
04;Puimoisson;4
04;Quinson;0
04;Redortiers;0
04;Reillanne;0
04;Méolans-Revel;4
04;Revest-des-Brousses;0
04;Revest-du-Bion;0
04;Revest-Saint-Martin;0
04;Riez;4
04;La Robine-sur-Galabre;0
04;La Rochegiron;0
04;La Rochette;5
04;Rougon;5
04;Roumoules;0
04;Saint-André-les-Alpes;4
04;Saint-Benoît;0
04;Sainte-Croix-à-Lauze;0
04;Sainte-Croix-du-Verdon;0
04;Hautes-Duyes;0
04;Saint-Étienne-les-Orgues;2
04;Saint-Geniez;0
04;Saint-Jacques;0
04;Saint-Jeannet;0
04;Saint-Julien-d'Asse;0
04;Saint-Julien-du-Verdon;0
04;Saint-Jurs;0
04;Saint-Laurent-du-Verdon;0
04;Saint-Lions;0
04;Saint-Maime;0
04;Saint-Martin-de-Brômes;4
04;Saint-Martin-les-Eaux;0
04;Saint-Martin-lès-Seyne;0
04;Saint-Michel-l'Observatoire;4
04;Saint-Paul-sur-Ubaye;5
04;Saint-Pierre;0
04;Saint-Pons;5
04;Sainte-Tulle;3
04;Saint-Vincent-sur-Jabron;0
04;Salignac;0
04;Saumane;0
04;Sausses;0
04;Selonnet;3
04;Senez;0
04;Seyne;4
04;Sigonce;0
04;Sigoyer;5
04;Simiane-la-Rotonde;3
04;Sisteron;5
04;Soleilhas;0
04;Sourribes;0
04;Tartonne;0
04;Thèze;0
04;Thoard;0
04;Thorame-Basse;0
04;Thorame-Haute;0
04;Les Thuiles;5
04;Turriers;5
04;Ubraye;0
04;Uvernet-Fours;5
04;Vachères;0
04;Valavoire;0
04;Valbelle;5
04;Valensole;3
04;Valernes;5
04;Vaumeilh;5
04;Venterol;5
04;Verdaches;0
04;Vergons;0
04;Le Vernet;0
04;Villars-Colmars;0
04;Villemus;5
04;Villeneuve;2
04;Volonne;3
04;Volx;4
05;Abriès-Ristolas ;0
05;Aiguilles;0
05;Ancelle;2
05;Val Buëch-Méouge;2
05;L'Argentière-la-Bessée;5
05;Arvieux;4
05;Aspremont;5
05;Aspres-lès-Corps;0
05;Aspres-sur-Buëch;5
05;Avançon;0
05;Baratier;5
05;Barcillonnette;0
05;Barret-sur-Méouge;4
05;La Bâtie-Montsaléon;4
05;La Bâtie-Neuve;1
05;La Bâtie-Vieille;0
05;La Beaume;0
05;Le Bersac;0
05;Bréziers;4
05;Briançon;3
05;Valdoule;5
05;Buissard;0
05;Ceillac;0
05;Cervières;0
05;Chabestan;5
05;Chabottes;5
05;Champcella;0
05;Champoléon;0
05;Chanousse;0
05;Châteauneuf-d'Oze;0
05;Châteauroux-les-Alpes;1
05;Châteauvieux;3
05;Château-Ville-Vieille;0
05;Aubessagne;0
05;Chorges;4
05;Crévoux;0
05;Crots;0
05;Embrun;5
05;Éourres;0
05;L'Épine;0
05;Esparron;0
05;Espinasses;2
05;Étoile-Saint-Cyrice;0
05;Eygliers;2
05;Garde-Colombe;5
05;La Fare-en-Champsaur;5
05;La Faurie;4
05;Forest-Saint-Julien;0
05;Fouillouse;0
05;Freissinières;0
05;La Freissinouse;2
05;Furmeyer;0
05;Gap;3
05;Le Glaizil;0
05;La Grave;5
05;La Chapelle-en-Valgaudémar;0
05;Guillestre;5
05;La Haute-Beaume;0
05;Jarjayes;0
05;Laragne-Montéglin;5
05;Lardier-et-Valença;0
05;Laye;4
05;Lazer;0
05;Lettret;0
05;Manteyer;0
05;Méreuil;0
05;Molines-en-Queyras;4
05;Monêtier-Allemont;0
05;Le Monêtier-les-Bains;4
05;Montbrand;0
05;Montclus;0
05;Mont-Dauphin;0
05;Montgardin;5
05;Montgenèvre;5
05;Montjay;0
05;Montmaur;0
05;Montrond;0
05;La Motte-en-Champsaur;0
05;Moydans;0
05;Neffes;0
05;Névache;4
05;Nossage-et-Bénévent;0
05;Le Noyer;0
05;Orcières;5
05;Orpierre;0
05;Les Orres;5
05;Oze;0
05;Pelleautier;0
05;Vallouise-Pelvoux;0
05;La Piarre;0
05;Le Poët;2
05;Poligny;0
05;Prunières;0
05;Puy-Saint-André;0
05;Puy-Saint-Eusèbe;0
05;Puy-Saint-Pierre;3
05;Puy-Saint-Vincent;5
05;Puy-Sanières;0
05;Rabou;0
05;Rambaud;0
05;Réallon;0
05;Remollon;0
05;Réotier;0
05;Ribeyret;0
05;Risoul;5
05;Rochebrune;0
05;La Roche-de-Rame;0
05;La Roche-des-Arnauds;4
05;La Rochette;0
05;Rosans;4
05;Rousset;0
05;Saint-André-d'Embrun;2
05;Saint-André-de-Rosans;0
05;Saint-Apollinaire;0
05;Saint-Auban-d'Oze;0
05;Saint-Bonnet-en-Champsaur;1
05;Saint-Chaffrey;4
05;Saint-Clément-sur-Durance;0
05;Sainte-Colombe;0
05;Saint-Crépin;0
05;Dévoluy;4
05;Saint-Étienne-le-Laus;4
05;Saint-Firmin;3
05;Saint-Jacques-en-Valgodemard;0
05;Saint-Jean-Saint-Nicolas;5
05;Saint-Julien-en-Beauchêne;0
05;Saint-Julien-en-Champsaur;0
05;Saint-Laurent-du-Cros;0
05;Saint-Léger-les-Mélèzes;0
05;Saint-Martin-de-Queyrières;1
05;Saint-Maurice-en-Valgodemard;0
05;Saint-Michel-de-Chaillol;4
05;Saint-Pierre-d'Argençon;5
05;Saint-Pierre-Avez;0
05;Saint-Sauveur;4
05;Saint-Véran;0
05;Le Saix;0
05;Saléon;0
05;Salérans;0
05;La Salle-les-Alpes;5
05;La Saulce;5
05;Le Sauze-du-Lac;0
05;Savines-le-Lac;2
05;Savournon;0
05;Serres;4
05;Sigottier;5
05;Sigoyer;0
05;Sorbiers;0
05;Tallard;4
05;Théus;0
05;Trescléoux;0
05;Upaix;4
05;Val-des-Prés;2
05;Valserres;0
05;Vars;5
05;Ventavon;0
05;Veynes;4
05;Les Vigneaux;4
05;Villar-d'Arêne;4
05;Villar-Loubière;0
05;Villar-Saint-Pancrace;4
05;Vitrolles;0
06;Aiglun;0
06;Amirat;0
06;Andon;0
06;Antibes;3
06;Ascros;0
06;Aspremont;0
06;Auribeau-sur-Siagne;1
06;Auvare;0
06;Bairols;0
06;Le Bar-sur-Loup;3
06;Beaulieu-sur-Mer;4
06;Beausoleil;2
06;Belvédère;0
06;Bendejun;0
06;Berre-les-Alpes;2
06;Beuil;3
06;Bézaudun-les-Alpes;5
06;Biot;1
06;Blausasc;2
06;La Bollène-Vésubie;0
06;Bonson;0
06;Bouyon;0
06;Breil-sur-Roya;4
06;Briançonnet;0
06;Le Broc;2
06;Cabris;1
06;Cagnes-sur-Mer;3
06;Caille;0
06;Cannes;4
06;Le Cannet;2
06;Cantaron;0
06;Cap-d'Ail;3
06;Carros;3
06;Castagniers;0
06;Castellar;3
06;Castillon;5
06;Caussols;4
06;Châteauneuf-Grasse;1
06;Châteauneuf-Villevieille;0
06;Châteauneuf-d'Entraunes;0
06;Cipières;0
06;Clans;4
06;Coaraze;2
06;La Colle-sur-Loup;4
06;Collongues;0
06;Colomars;1
06;Conségudes;0
06;Contes;1
06;Courmes;0
06;Coursegoules;4
06;La Croix-sur-Roudoule;0
06;Cuébris;0
06;Daluis;0
06;Drap;4
06;Duranus;0
06;Entraunes;0
06;L'Escarène;1
06;Escragnolles;0
06;Èze;4
06;Falicon;2
06;Les Ferres;0
06;Fontan;4
06;Gars;0
06;Gattières;3
06;La Gaude;1
06;Gilette;1
06;Gorbio;4
06;Gourdon;5
06;Grasse;5
06;Gréolières;0
06;Guillaumes;5
06;Ilonse;0
06;Isola;5
06;Lantosque;0
06;Levens;2
06;Lieuche;0
06;Lucéram;1
06;Malaussène;0
06;Mandelieu-la-Napoule;2
06;Marie;0
06;Le Mas;0
06;Massoins;0
06;Menton;3
06;Mouans-Sartoux;5
06;Mougins;4
06;Moulinet;0
06;Les Mujouls;0
06;Nice;4
06;Opio;0
06;Pégomas;1
06;Peille;1
06;Peillon;2
06;La Penne;0
06;Péone;5
06;Peymeinade;2
06;Pierlas;0
06;Pierrefeu;5
06;Puget-Rostang;0
06;Puget-Théniers;2
06;Revest-les-Roches;0
06;Rigaud;5
06;Rimplas;0
06;Roquebillière;3
06;Roquebrune-Cap-Martin;2
06;Roquefort-les-Pins;3
06;Roquestéron;0
06;Roquestéron-Grasse;5
06;La Roquette-sur-Siagne;1
06;La Roquette-sur-Var;0
06;Roubion;0
06;Roure;0
06;Le Rouret;1
06;Sainte-Agnès;4
06;Saint-André-de-la-Roche;0
06;Saint-Antonin;0
06;Saint-Auban;0
06;Saint-Blaise;0
06;Saint-Cézaire-sur-Siagne;1
06;Saint-Dalmas-le-Selvage;0
06;Saint-Étienne-de-Tinée;5
06;Saint-Jean-Cap-Ferrat;5
06;Saint-Jeannet;1
06;Saint-Laurent-du-Var;4
06;Saint-Léger;0
06;Saint-Martin-d'Entraunes;0
06;Saint-Martin-du-Var;1
06;Saint-Martin-Vésubie;0
06;Saint-Paul-de-Vence;4
06;Saint-Sauveur-sur-Tinée;5
06;Saint-Vallier-de-Thiey;3
06;Sallagriffon;0
06;Saorge;3
06;Sauze;0
06;Séranon;0
06;Sigale;0
06;Sospel;3
06;Spéracèdes;0
06;Théoule-sur-Mer;0
06;Thiéry;0
06;Le Tignet;1
06;Toudon;0
06;Touët-de-l'Escarène;0
06;Touët-sur-Var;0
06;La Tour;0
06;Tourette-du-Château;0
06;Tournefort;0
06;Tourrette-Levens;1
06;Tourrettes-sur-Loup;3
06;La Trinité;3
06;La Turbie;4
06;Utelle;5
06;Valbonne;5
06;Valdeblore;4
06;Valderoure;0
06;Vallauris;2
06;Venanson;0
06;Vence;4
06;Villars-sur-Var;3
06;Villefranche-sur-Mer;1
06;Villeneuve-d'Entraunes;0
06;Villeneuve-Loubet;5
06;La Brigue;5
06;Tende;2
07;Accons;0
07;Ailhon;0
07;Aizac;0
07;Ajoux;0
07;Alba-la-Romaine;4
07;Albon-d'Ardèche;0
07;Alboussière;3
07;Alissas;3
07;Andance;1
07;Annonay;4
07;Vallées-d_x0019_Antraigues-Asperjoc;4
07;Arcens;0
07;Ardoix;0
07;Arlebosc;0
07;Arras-sur-Rhône;4
07;Les Assions;0
07;Astet;0
07;Aubenas;5
07;Aubignas;0
07;Baix;1
07;Balazuc;3
07;Banne;0
07;Barnas;0
07;Le Béage;0
07;Beauchastel;3
07;Beaulieu;3
07;Beaumont;0
07;Beauvène;0
07;Berrias-et-Casteljau;0
07;Berzème;0
07;Bessas;5
07;Bidon;5
07;Boffres;4
07;Bogy;0
07;Borée;0
07;Borne;0
07;Bozas;0
07;Boucieu-le-Roi;0
07;Boulieu-lès-Annonay;0
07;Bourg-Saint-Andéol;4
07;Brossainc;0
07;Burzet;3
07;Cellier-du-Luc;0
07;Chalencon;0
07;Le Chambon;0
07;Chambonas;0
07;Champagne;4
07;Champis;0
07;Chandolas;0
07;Chanéac;0
07;Charmes-sur-Rhône;2
07;Charnas;2
07;Chassiers;0
07;Châteaubourg;0
07;Châteauneuf-de-Vernoux;0
07;Chauzon;0
07;Chazeaux;0
07;Cheminas;3
07;Le Cheylard;1
07;Chirols;0
07;Chomérac;1
07;Colombier-le-Cardinal;0
07;Colombier-le-Jeune;0
07;Colombier-le-Vieux;0
07;Cornas;1
07;Coucouron;0
07;Coux;4
07;Le Crestet;3
07;Creysseilles;0
07;Cros-de-Géorand;0
07;Cruas;4
07;Darbres;5
07;Davézieux;1
07;Désaignes;4
07;Devesset;0
07;Dompnac;0
07;Dornas;0
07;Dunière-sur-Eyrieux;0
07;Eclassan;0
07;Empurany;0
07;Étables;0
07;Fabras;0
07;Faugères;0
07;Félines;0
07;Flaviac;0
07;Fons;0
07;Freyssenet;0
07;Genestelle;0
07;Gilhac-et-Bruzac;0
07;Gilhoc-sur-Ormèze;0
07;Gluiras;0
07;Glun;5
07;Gourdon;0
07;Gras;0
07;Gravières;0
07;Grospierres;0
07;Guilherand-Granges;4
07;Saint-Julien-d_x0019_Intres;0
07;Issamoulenc;0
07;Issanlas;0
07;Issarlès;0
07;Jaujac;5
07;Jaunac;0
07;Joannas;0
07;Joyeuse;4
07;Juvinas;5
07;Labastide-sur-Bésorgues;0
07;Labastide-de-Virac;0
07;Labatie-d'Andaure;0
07;Labeaume;2
07;Labégude;4
07;Lablachère;1
07;Laboule;0
07;Le Lac-d'Issarlès;0
07;Lachamp-Raphaël;0
07;Lachapelle-Graillouse;0
07;Lachapelle-sous-Aubenas;3
07;Lachapelle-sous-Chanéac;0
07;Lafarre;0
07;Lagorce;0
07;Lalevade-d'Ardèche;5
07;Lalouvesc;0
07;Lamastre;4
07;Lanarce;0
07;Lanas;3
07;Largentière;4
07;Larnas;0
07;Laurac-en-Vivarais;3
07;Saint-Laurent-les-Bains-Laval-d'Aurelle;0
07;Laveyrune;0
07;Lavillatte;0
07;Lavilledieu;4
07;Laviolle;0
07;Lemps;5
07;Lentillères;0
07;Lespéron;0
07;Limony;0
07;Loubaresse;0
07;Lussas;1
07;Lyas;3
07;Malarce-sur-la-Thines;4
07;Malbosc;0
07;Marcols-les-Eaux;0
07;Mariac;0
07;Mars;0
07;Mauves;0
07;Mayres;5
07;Mazan-l'Abbaye;0
07;Mercuer;0
07;Meyras;0
07;Meysse;4
07;Mézilhac;0
07;Mirabel;0
07;Monestier;0
07;Montpezat-sous-Bauzon;0
07;Montréal;0
07;Montselgues;0
07;Belsentes;0
07;Nozières;0
07;Les Ollières-sur-Eyrieux;0
07;Orgnac-l'Aven;0
07;Ozon;0
07;Pailharès;0
07;Payzac;0
07;Peaugres;2
07;Péreyres;0
07;Peyraud;4
07;Le Plagnal;0
07;Planzolles;0
07;Plats;0
07;Pont-de-Labeaume;3
07;Pourchères;0
07;Le Pouzin;4
07;Prades;3
07;Pradons;0
07;Pranles;0
07;Préaux;2
07;Privas;5
07;Prunet;0
07;Quintenas;3
07;Ribes;0
07;Rochecolombe;0
07;Rochemaure;3
07;Rochepaule;4
07;Rocher;0
07;Rochessauve;0
07;La Rochette;0
07;Rocles;0
07;Roiffieux;0
07;Rompon;0
07;Rosières;0
07;Le Roux;0
07;Ruoms;5
07;Sablières;0
07;Sagnes-et-Goudoulet;0
07;Saint-Agrève;3
07;Saint-Alban-d'Ay;2
07;Saint-Alban-en-Montagne;0
07;Saint-Alban-Auriolles;4
07;Saint-Andéol-de-Berg;0
07;Saint-Andéol-de-Fourchades;0
07;Saint-Andéol-de-Vals;4
07;Saint-André-de-Cruzières;0
07;Saint-André-en-Vivarais;0
07;Saint-André-Lachamp;0
07;Saint-Apollinaire-de-Rias;0
07;Saint-Barthélemy-le-Meil;0
07;Saint-Barthélemy-Grozon;0
07;Saint-Barthélemy-le-Plain;2
07;Saint-Basile;0
07;Saint-Bauzile;0
07;Saint-Christol;0
07;Saint-Cierge-la-Serre;0
07;Saint-Cierge-sous-le-Cheylard;0
07;Saint-Cirgues-de-Prades;0
07;Saint-Cirgues-en-Montagne;0
07;Saint-Clair;0
07;Saint-Clément;0
07;Saint-Cyr;2
07;Saint-Désirat;0
07;Saint-Didier-sous-Aubenas;2
07;Saint-Étienne-de-Boulogne;3
07;Saint-Étienne-de-Fontbellon;1
07;Saint-Étienne-de-Lugdarès;0
07;Saint-Étienne-de-Serre;0
07;Saint-Étienne-de-Valoux;0
07;Sainte-Eulalie;0
07;Saint-Félicien;3
07;Saint-Fortunat-sur-Eyrieux;3
07;Saint-Genest-de-Beauzon;0
07;Saint-Genest-Lachamp;0
07;Saint-Georges-les-Bains;2
07;Saint-Germain;2
07;Saint-Gineis-en-Coiron;0
07;Saint-Jacques-d'Atticieux;0
07;Saint-Jean-Chambre;5
07;Saint-Jean-de-Muzols;3
07;Saint-Jean-le-Centenier;0
07;Saint-Jean-Roure;0
07;Saint-Jeure-d'Andaure;0
07;Saint-Jeure-d'Ay;3
07;Saint-Joseph-des-Bancs;5
07;Saint-Julien-du-Gua;0
07;Saint-Julien-du-Serre;5
